user_id,session_id,event,timestamp,device,traffic_source,country,product_id,price,quantity,revenue
288,sess_789567,view_product,20-02-2024 00:02,WEB,ads,USA,P1,500,3,0
384,sess_892080,signup,20-01-2024 00:00,,organic,Germany,P1,500,1,0
252,sess_961807,view_product,29-03-2024 00:14,WEB,ads,USA,P3,,3,0
571,sess_772235,view_product,09-02-2024 00:10,web,ads,Germany,P2,1200,3,0
745,sess_825628,drop_off,09-02-2024 00:05,Mobile,,Germany,,,,0
699,sess_395433,view_product,10-03-2024 00:07,WEB,referral,Germany,P2,1200,2,0
481,sess_563517,add_to_cart,21-02-2024 00:20,web,,USA,P1,500,3,0
1297,sess_926113,signup,12-02-2024 00:00,WEB,organic,,P1,500,3,0
766,sess_454451,signup,18-01-2024 00:00,WEB,,U.S.A,P1,,3,0
438,sess_267894,purchase,22-03-2024 00:20,web,referral,,P3,300,3,900
500,sess_745653,signup,13-02-2024 00:00,WEB,organic,U.S.A,P1,500,1,0
295,sess_168742,purchase,29-01-2024 00:31,Mobile,organic,USA,P1,,1,500
1306,sess_692808,purchase,10-03-2024 00:21,Mobile,referral,,P1,500,1,500
1042,sess_374044,view_product,30-01-2024 00:02,web,ads,India,P1,500,1,0
936,sess_859208,signup,11-02-2024 00:00,web,referral,U.S.A,P2,,2,0
111,sess_366653,view_product,11-02-2024 00:13,web,,USA,P1,500,2,0
479,sess_626399,signup,18-01-2024 00:00,web,ads,USA,P2,1200,1,0
553,sess_793996,signup,24-03-2024 00:00,Mobile,ads,,P3,300,2,0
1443,sess_273330,signup,10-03-2024 00:00,web,organic,,P3,300,3,0
987,sess_801717,purchase,,WEB,ads,Germany,P2,1200,1,1200
1258,sess_632327,signup,04-03-2024 00:00,Mobile,ads,USA,P3,300,3,0
283,sess_702442,signup,26-02-2024 00:00,Mobile,ads,,P3,-300,3,0
136,sess_631795,signup,25-01-2024 00:00,web,ads,U.S.A,P2,1200,3,0
532,sess_433631,add_to_cart,17-03-2024 00:23,WEB,referral,india,P3,300,3,0
924,sess_736938,signup,11-01-2024 00:00,mobile,ads,UK,,500,3,0
667,sess_624819,drop_off,,Mobile,organic,USA,,,,0
905,sess_526493,drop_off,02-03-2024 00:05,Mobile,referral,,,,,0
641,sess_821451,view_product,06-02-2024 00:07,mobile,referral,india,P1,500,3,0
798,sess_250314,purchase,25-02-2024 00:30,Mobile,,india,P3,300,3,900
1147,sess_588117,add_to_cart,14-02-2024 00:15,web,ads,USA,P2,1200,3,0
412,sess_514843,add_to_cart,05-02-2024 00:10,,organic,Germany,P1,500,1,0
511,sess_771475,purchase,15-03-2024 00:20,Mobile,organic,india,P2,1200,1,1200
1309,sess_522935,view_product,24-01-2024 00:07,mobile,,USA,P1,-500,1,0
299,sess_242419,purchase,08-02-2024 00:41,web,,india,P1,500,2,1000
46,sess_741638,view_product,04-03-2024 00:06,mobile,ads,India,P1,-500,3,0
356,sess_805471,add_to_cart,30-03-2024 00:15,Mobile,,UK,P3,300,1,0
895,sess_722804,view_product,01-02-2024 00:09,WEB,referral,UK,,1200,3,0
5,sess_733316,view_product,18-02-2024 00:10,,organic,UK,P3,300,2,0
28,sess_702442,add_to_cart,25-01-2024 00:17,Mobile,referral,U.S.A,P2,1200,3,0
723,sess_117428,signup,20-02-2024 00:00,WEB,organic,USA,P2,1200,1,0
1479,sess_860369,signup,01-03-2024 00:00,mobile,referral,,P1,500,3,0
124,sess_613499,signup,11-02-2024 00:00,Mobile,ads,Germany,,300,2,0
1201,sess_988330,view_product,29-02-2024 00:15,Mobile,ads,india,P3,300,2,0
649,sess_166327,add_to_cart,15-02-2024 00:14,Mobile,organic,UK,P2,1200,3,0
1276,sess_753495,purchase,01-02-2024 00:28,mobile,ads,U.S.A,P3,300,3,900
1082,sess_726562,view_product,,,,U.S.A,P1,500,2,0
180,sess_154335,add_to_cart,29-02-2024 00:22,,,india,P3,300,2,0
165,sess_677878,signup,28-02-2024 00:00,Mobile,organic,UK,P2,1200,3,0
158,sess_223898,drop_off,,WEB,ads,Germany,,,,0
3,sess_364544,signup,18-01-2024 00:00,WEB,referral,U.S.A,P3,,1,0
412,sess_514843,drop_off,05-02-2024 00:29,Mobile,referral,Germany,,,,0
378,sess_870754,signup,26-02-2024 00:00,,ads,,P1,500,2,0
716,sess_603190,signup,18-02-2024 00:00,web,organic,Germany,P3,300,2,0
9,sess_925631,signup,17-03-2024 00:00,mobile,organic,Germany,P3,300,3,0
168,sess_717954,drop_off,09-01-2024 00:22,web,organic,India,,,,0
321,sess_392053,add_to_cart,18-03-2024 00:13,mobile,,Germany,P2,1200,1,0
1035,sess_759271,signup,04-03-2024 00:00,web,organic,U.S.A,P3,300,2,0
172,sess_276081,purchase,21-02-2024 00:36,,ads,India,P2,1200,1,1200
1263,sess_793708,signup,20-03-2024 00:00,web,,UK,,1200,3,0
303,sess_811738,signup,14-01-2024 00:00,WEB,,india,P3,300,1,0
1305,sess_296214,view_product,26-01-2024 00:07,mobile,ads,U.S.A,P2,1200,3,0
323,sess_160402,view_product,04-03-2024 00:05,web,ads,U.S.A,P3,300,2,0
931,sess_168884,signup,09-03-2024 00:00,,ads,USA,P2,1200,3,0
1230,sess_625187,drop_off,09-03-2024 00:29,,ads,U.S.A,,,,0
828,sess_392209,view_product,25-01-2024 00:08,Mobile,ads,Germany,,500,2,0
934,sess_619363,drop_off,25-01-2024 00:05,Mobile,organic,U.S.A,,,,0
545,sess_467200,drop_off,04-03-2024 00:31,Mobile,ads,,,,,0
1254,sess_296881,add_to_cart,16-01-2024 00:15,web,organic,india,P3,300,1,0
622,sess_473692,signup,06-02-2024 00:00,web,ads,,P3,,1,0
143,sess_317412,add_to_cart,10-03-2024 00:24,,organic,USA,P3,300,3,0
1299,sess_217599,signup,04-03-2024 00:00,web,,USA,P3,300,3,0
128,sess_786166,view_product,14-03-2024 00:09,,organic,UK,P2,1200,2,0
145,sess_261497,add_to_cart,27-02-2024 00:21,mobile,ads,U.S.A,P1,500,1,0
207,sess_590900,signup,03-02-2024 00:00,mobile,,UK,P1,500,2,0
1258,sess_706421,signup,27-02-2024 00:00,,referral,USA,P2,1200,1,0
1364,sess_816407,purchase,14-02-2024 00:21,web,ads,India,P2,1200,3,3600
220,sess_750779,add_to_cart,02-02-2024 00:11,web,organic,,,1200,1,0
30,sess_838822,add_to_cart,25-01-2024 00:27,Mobile,ads,UK,P2,,1,0
1457,sess_751208,signup,13-03-2024 00:00,,,USA,,1200,2,0
158,sess_223898,view_product,,WEB,ads,Germany,P3,,2,0
245,sess_403763,signup,11-02-2024 00:00,,ads,U.S.A,P2,1200,3,0
433,sess_692584,view_product,01-01-2035 00:00,web,referral,Germany,P3,300,2,0
1009,sess_260572,signup,20-02-2024 00:00,,,,P3,300,2,0
982,sess_884885,view_product,22-01-2024 00:05,web,referral,India,P1,500,1,0
1282,sess_579151,drop_off,22-03-2024 00:32,mobile,organic,,,,,0
919,sess_107304,drop_off,26-03-2024 00:05,Mobile,ads,Germany,,,,0
987,sess_224658,signup,,mobile,referral,Germany,P2,-1200,3,0
535,sess_999000,add_to_cart,23-03-2024 00:20,Mobile,organic,india,P3,300,2,0
398,sess_605248,add_to_cart,21-02-2024 00:14,WEB,ads,India,P3,300,1,0
283,sess_137939,add_to_cart,28-02-2024 00:12,WEB,referral,,P3,300,1,0
744,sess_949876,drop_off,01-02-2024 00:05,web,referral,UK,,,,0
1182,sess_144843,view_product,30-01-2024 00:02,WEB,referral,India,P3,300,2,0
139,sess_300620,view_product,21-02-2024 00:07,WEB,ads,Germany,P3,300,1,0
548,sess_269587,purchase,12-02-2024 00:26,,ads,UK,P1,500,3,1500
799,sess_552666,drop_off,20-02-2024 00:05,web,ads,UK,,,,0
805,sess_578286,signup,08-02-2024 00:00,mobile,referral,UK,P2,1200,3,0
545,sess_123416,view_product,18-03-2024 00:07,Mobile,referral,,P1,500,2,0
1402,sess_448443,signup,16-01-2024 00:00,Mobile,,U.S.A,P2,1200,2,0
1354,sess_105219,add_to_cart,25-01-2024 00:12,,,UK,P1,500,3,0
1052,sess_793052,view_product,11-03-2024 00:12,Mobile,organic,india,P2,1200,1,0
928,sess_414324,drop_off,12-01-2024 00:29,mobile,referral,U.S.A,,,,0
292,sess_609365,signup,,WEB,organic,India,,500,1,0
137,sess_749718,view_product,07-02-2024 00:10,mobile,,Germany,P2,-1200,2,0
1069,sess_132198,purchase,06-02-2024 00:35,mobile,organic,U.S.A,P3,300,3,900
1443,sess_590045,add_to_cart,24-02-2024 00:28,mobile,,Germany,,500,1,0
91,sess_915561,signup,19-03-2024 00:00,web,referral,,P3,300,2,0
1150,sess_153626,drop_off,24-01-2024 00:05,web,,,,,,0
180,sess_154335,purchase,29-02-2024 00:26,mobile,organic,india,P3,300,2,600
334,sess_990344,signup,23-01-2024 00:00,Mobile,referral,india,P1,500,3,0
240,sess_489212,view_product,24-02-2024 00:03,web,ads,USA,,300,2,0
150,sess_654396,drop_off,29-02-2024 00:05,web,,India,,,,0
356,sess_257416,view_product,21-03-2024 00:12,,referral,UK,P1,500,1,0
1384,sess_157088,signup,06-02-2024 00:00,,ads,india,P2,1200,1,0
248,sess_448813,signup,28-02-2024 00:00,mobile,organic,India,P2,1200,2,0
271,sess_402328,signup,16-03-2024 00:00,mobile,referral,Germany,P3,300,2,0
1469,sess_213278,drop_off,03-03-2024 00:29,web,organic,,,,,0
1188,sess_995396,view_product,06-02-2024 00:07,Mobile,referral,Germany,P3,300,3,0
763,sess_430842,view_product,22-01-2024 00:14,mobile,referral,UK,P3,300,2,0
207,sess_136116,signup,25-02-2024 00:00,mobile,,UK,P3,300,3,0
115,sess_643807,add_to_cart,12-02-2024 00:22,WEB,referral,Germany,P2,1200,2,0
983,sess_284040,signup,09-02-2024 00:00,web,ads,Germany,P3,-300,3,0
177,sess_322206,add_to_cart,14-02-2024 00:11,WEB,,india,,500,3,0
27,sess_466907,signup,12-02-2024 00:00,Mobile,organic,USA,P1,500,2,0
1150,sess_378558,drop_off,15-01-2024 00:19,Mobile,ads,,,,,0
152,sess_273094,view_product,,Mobile,ads,Germany,P3,300,2,0
187,sess_534704,view_product,08-02-2024 00:06,web,organic,UK,P3,300,3,0
1482,sess_228245,add_to_cart,10-03-2024 00:30,,ads,UK,P2,1200,2,0
1306,sess_542051,purchase,13-03-2024 00:23,Mobile,referral,,P1,500,1,500
221,sess_332540,purchase,01-03-2024 00:21,mobile,,,P2,-1200,1,-1200
1436,sess_238802,view_product,19-01-2024 00:06,,referral,U.S.A,P2,1200,1,0
1130,sess_336517,drop_off,26-03-2024 00:20,web,organic,india,,,,0
743,sess_302082,signup,19-01-2024 00:00,mobile,organic,india,P3,300,3,0
929,sess_370845,signup,14-01-2024 00:00,web,organic,USA,P1,500,1,0
840,sess_908897,signup,12-02-2024 00:00,Mobile,ads,U.S.A,P1,500,3,0
570,sess_359742,purchase,12-02-2024 00:32,,ads,UK,P1,500,3,1500
598,sess_850700,view_product,14-02-2024 00:07,,ads,india,P3,300,3,0
1323,sess_145511,signup,14-02-2024 00:00,mobile,,Germany,P2,1200,1,0
1181,sess_977034,purchase,28-01-2024 00:39,,referral,USA,P1,500,2,1000
1150,sess_721134,drop_off,09-03-2024 00:05,web,ads,Germany,,,,0
368,sess_138274,add_to_cart,05-02-2024 00:18,web,referral,U.S.A,P1,500,1,0
1341,sess_501883,signup,14-03-2024 00:00,Mobile,referral,,P2,1200,1,0
1358,sess_420185,signup,29-01-2024 00:00,mobile,ads,india,P3,300,2,0
228,sess_975140,signup,05-03-2024 00:00,,organic,U.S.A,P2,1200,3,0
1117,sess_933486,purchase,26-01-2024 00:32,WEB,ads,,P1,-500,1,-500
80,sess_368628,purchase,27-01-2024 00:22,WEB,,U.S.A,P2,1200,2,2400
1144,sess_106119,add_to_cart,01-01-2035 00:00,Mobile,organic,Germany,,500,2,0
361,sess_540947,view_product,08-02-2024 00:03,,organic,USA,P3,300,3,0
199,sess_830503,add_to_cart,01-03-2024 00:23,WEB,ads,UK,P1,500,2,0
83,sess_728213,drop_off,20-02-2024 00:13,Mobile,,U.S.A,,,,0
448,sess_229478,signup,16-01-2024 00:00,web,organic,,P2,1200,1,0
134,sess_921289,view_product,29-02-2024 00:10,mobile,referral,,P3,300,3,0
231,sess_963273,signup,16-03-2024 00:00,WEB,ads,India,P3,300,1,0
676,sess_578458,drop_off,21-02-2024 00:05,,organic,india,,,,0
733,sess_990451,purchase,13-02-2024 00:31,web,referral,,P2,1200,2,2400
841,sess_293899,signup,22-01-2024 00:00,,referral,USA,P1,500,3,0
1184,sess_922413,view_product,02-02-2024 00:07,mobile,organic,U.S.A,P3,300,3,0
726,sess_972876,signup,06-02-2024 00:00,Mobile,,UK,P1,500,1,0
236,sess_330174,signup,27-02-2024 00:00,web,organic,Germany,P1,500,2,0
12,sess_600547,drop_off,31-01-2024 00:15,Mobile,organic,india,,,,0
994,sess_496878,drop_off,16-02-2024 00:32,,referral,USA,,,,0
230,sess_689484,signup,21-01-2024 00:00,,organic,UK,P1,500,2,0
88,sess_374896,signup,17-01-2024 00:00,WEB,organic,India,P2,1200,2,0
160,sess_587594,drop_off,23-02-2024 00:21,,ads,,,,,0
1367,sess_816235,add_to_cart,10-03-2024 00:14,web,,UK,P2,1200,1,0
1027,sess_821956,view_product,21-01-2024 00:02,WEB,,india,P1,500,3,0
857,sess_626109,purchase,04-02-2024 00:29,,ads,U.S.A,P2,1200,1,1200
611,sess_576011,signup,12-02-2024 00:00,web,organic,India,P3,300,2,0
808,sess_331075,signup,12-02-2024 00:00,WEB,,,P1,500,3,0
733,sess_990451,signup,13-02-2024 00:00,,ads,,P2,,1,0
870,sess_840584,drop_off,24-02-2024 00:08,mobile,referral,India,,,,0
1253,sess_197294,add_to_cart,23-01-2024 00:18,,ads,india,P1,500,3,0
575,sess_632581,view_product,14-02-2024 00:11,mobile,ads,india,P3,300,1,0
813,sess_784907,view_product,07-02-2024 00:06,,referral,USA,P3,300,1,0
171,sess_980686,view_product,27-02-2024 00:09,Mobile,organic,USA,P1,500,3,0
1052,sess_877161,purchase,25-02-2024 00:20,,ads,india,P3,,2,600
614,sess_133896,drop_off,25-02-2024 00:35,WEB,ads,USA,,,,0
248,sess_142879,drop_off,12-03-2024 00:05,mobile,,India,,,,0
928,sess_764459,purchase,12-01-2024 00:28,mobile,ads,U.S.A,P1,500,3,1500
1206,sess_883608,add_to_cart,29-02-2024 00:09,Mobile,ads,U.S.A,P3,300,1,0
1429,sess_380625,add_to_cart,14-02-2024 00:22,web,,Germany,P3,300,1,0
546,sess_702261,add_to_cart,19-02-2024 00:14,web,referral,USA,P3,300,2,0
168,sess_251646,view_product,31-01-2024 00:12,Mobile,,India,P1,500,2,0
752,sess_607554,drop_off,26-02-2024 00:05,WEB,,Germany,,,,0
17,sess_343984,signup,11-02-2024 00:00,,referral,USA,P3,300,1,0
1481,sess_532293,view_product,14-02-2024 00:15,mobile,referral,India,P2,1200,1,0
557,sess_787450,purchase,05-02-2024 00:35,,organic,USA,P1,500,3,1500
521,sess_798745,view_product,07-02-2024 00:05,web,referral,Germany,P2,1200,1,0
261,sess_605482,drop_off,15-02-2024 00:05,Mobile,organic,india,,,,0
28,sess_492176,drop_off,17-02-2024 00:05,Mobile,,U.S.A,,,,0
548,sess_269587,signup,12-02-2024 00:00,WEB,ads,UK,P1,500,3,0
641,sess_855330,signup,21-02-2024 00:00,,referral,india,P2,1200,3,0
451,sess_392349,purchase,02-03-2024 00:32,Mobile,organic,India,,1200,1,1200
260,sess_449086,signup,,web,organic,Germany,P1,500,3,0
399,sess_190825,add_to_cart,07-02-2024 00:24,mobile,organic,U.S.A,P1,500,1,0
92,sess_762012,purchase,08-02-2024 00:25,mobile,referral,U.S.A,P1,500,1,500
297,sess_331145,signup,21-02-2024 00:00,WEB,organic,India,P2,1200,2,0
390,sess_357271,drop_off,27-03-2024 00:05,WEB,,india,,,,0
358,sess_545457,view_product,18-01-2024 00:07,WEB,,Germany,P2,1200,2,0
252,sess_907005,drop_off,21-03-2024 00:20,web,,USA,,,,0
246,sess_425625,view_product,08-02-2024 00:11,web,referral,India,P3,300,1,0
1044,sess_394905,purchase,20-01-2024 00:21,,,U.S.A,,-500,3,-1500
413,sess_106908,add_to_cart,29-02-2024 00:16,,referral,UK,P2,1200,3,0
1161,sess_407005,drop_off,19-02-2024 00:05,Mobile,organic,india,,,,0
577,sess_934878,drop_off,02-02-2024 00:14,mobile,,Germany,,,,0
47,sess_267192,signup,31-01-2024 00:00,,,U.S.A,P2,1200,2,0
794,sess_424105,view_product,16-01-2024 00:07,web,,UK,P1,500,2,0
409,sess_699386,add_to_cart,12-02-2024 00:13,WEB,,India,P2,,2,0
857,sess_626109,add_to_cart,04-02-2024 00:18,WEB,referral,U.S.A,,1200,3,0
924,sess_607830,view_product,18-01-2024 00:10,mobile,ads,UK,P2,1200,2,0
968,sess_372459,signup,24-01-2024 00:00,web,ads,UK,,500,3,0
713,sess_101485,add_to_cart,06-02-2024 00:20,web,ads,USA,P3,,3,0
258,sess_789003,add_to_cart,24-03-2024 00:25,Mobile,organic,USA,,1200,1,0
128,sess_552671,add_to_cart,27-02-2024 00:27,WEB,,UK,P3,300,3,0
1480,sess_311443,purchase,03-02-2024 00:12,,referral,,,1200,1,1200
449,sess_624887,add_to_cart,08-03-2024 00:26,Mobile,organic,India,P2,1200,1,0
169,sess_309459,view_product,13-01-2024 00:07,,ads,,P2,1200,2,0
324,sess_968223,drop_off,21-02-2024 00:12,Mobile,organic,India,,,,0
1039,sess_848701,add_to_cart,21-02-2024 00:04,WEB,,UK,P2,1200,3,0
8,sess_721505,signup,17-02-2024 00:00,,,india,P2,1200,3,0
894,sess_607395,add_to_cart,07-03-2024 00:21,mobile,organic,India,,300,3,0
408,sess_635640,view_product,12-03-2024 00:12,Mobile,ads,UK,P2,1200,1,0
941,sess_935957,view_product,14-03-2024 00:14,web,,USA,P1,500,2,0
236,sess_801984,signup,03-03-2024 00:00,mobile,organic,Germany,P2,1200,3,0
1237,sess_186597,drop_off,03-02-2024 00:11,web,referral,UK,,,,0
704,sess_587341,signup,,mobile,organic,UK,P3,300,3,0
1207,sess_421451,signup,04-02-2024 00:00,Mobile,organic,USA,P3,300,2,0
435,sess_789581,view_product,04-01-2024 00:10,mobile,,,P1,500,3,0
1178,sess_944049,purchase,03-02-2024 00:30,mobile,ads,Germany,P3,300,1,300
623,sess_221072,view_product,26-01-2024 00:14,Mobile,,U.S.A,P3,300,3,0
20,sess_159681,drop_off,30-01-2024 00:13,web,referral,india,,,,0
61,sess_400523,view_product,,,,Germany,P3,300,1,0
500,sess_516110,view_product,21-02-2024 00:14,Mobile,organic,U.S.A,,500,1,0
557,sess_747868,signup,14-02-2024 00:00,mobile,ads,USA,P2,1200,1,0
529,sess_626594,signup,12-01-2024 00:00,,,Germany,P2,1200,2,0
328,sess_672217,drop_off,31-01-2024 00:28,Mobile,referral,india,,,,0
255,sess_610128,drop_off,08-03-2024 00:05,Mobile,,,,,,0
702,sess_856244,drop_off,12-02-2024 00:16,Mobile,organic,U.S.A,,,,0
1391,sess_630521,purchase,21-02-2024 00:23,Mobile,referral,india,P3,300,3,900
1238,sess_696316,signup,07-02-2024 00:00,Mobile,ads,UK,P2,1200,1,0
921,sess_417931,signup,03-03-2024 00:00,web,ads,,P1,500,3,0
542,sess_175070,view_product,14-02-2024 00:03,,referral,,P3,300,2,0
1326,sess_561772,view_product,02-03-2024 00:15,Mobile,referral,India,P3,300,3,0
804,sess_499742,drop_off,06-02-2024 00:18,WEB,ads,,,,,0
794,sess_537279,view_product,24-01-2024 00:04,,,UK,P1,,3,0
1313,sess_505949,purchase,23-03-2024 00:32,web,organic,,P2,1200,3,3600
158,sess_181065,add_to_cart,,mobile,ads,Germany,P3,300,3,0
884,sess_187883,signup,24-01-2024 00:00,WEB,ads,India,P1,500,1,0
107,sess_519410,purchase,03-03-2024 00:28,Mobile,organic,U.S.A,P2,1200,2,2400
1183,sess_130744,drop_off,17-03-2024 00:05,Mobile,,U.S.A,,,,0
1238,sess_696316,view_product,07-02-2024 00:05,,,UK,P3,300,3,0
759,sess_918887,signup,27-02-2024 00:00,,,U.S.A,P1,500,2,0
1449,sess_997264,view_product,02-02-2024 00:07,WEB,organic,U.S.A,P3,300,1,0
45,sess_816348,drop_off,21-02-2024 00:23,Mobile,,,,,,0
159,sess_147457,add_to_cart,26-03-2024 00:24,WEB,organic,USA,P2,1200,3,0
998,sess_613996,add_to_cart,16-01-2024 00:20,WEB,ads,Germany,P3,300,1,0
1105,sess_717419,view_product,14-03-2024 00:11,WEB,,U.S.A,P2,1200,2,0
195,sess_607289,drop_off,27-01-2024 00:05,Mobile,organic,,,,,0
935,sess_981413,add_to_cart,10-03-2024 00:07,web,referral,UK,P1,500,1,0
985,sess_179925,signup,02-02-2024 00:00,WEB,,Germany,P3,,1,0
391,sess_297707,add_to_cart,09-02-2024 00:19,mobile,ads,UK,P2,1200,2,0
709,sess_468547,signup,21-02-2024 00:00,,ads,UK,P3,300,3,0
1470,sess_217371,view_product,09-02-2024 00:05,WEB,referral,India,P1,500,3,0
742,sess_570883,signup,19-02-2024 00:00,Mobile,ads,USA,P3,300,1,0
600,sess_962268,view_product,23-02-2024 00:08,WEB,organic,India,P1,500,2,0
981,sess_659698,purchase,14-01-2024 00:16,,,U.S.A,P1,500,3,1500
332,sess_162484,signup,12-02-2024 00:00,,organic,Germany,P3,300,1,0
1344,sess_289263,view_product,24-02-2024 00:10,WEB,,india,P1,-500,3,0
1343,sess_337087,purchase,11-03-2024 00:30,,organic,india,P2,1200,3,3600
80,sess_915760,signup,11-02-2024 00:00,mobile,,U.S.A,P2,1200,1,0
97,sess_709901,signup,28-02-2024 00:00,web,ads,,P3,300,2,0
873,sess_300509,add_to_cart,28-02-2024 00:19,WEB,ads,USA,P1,500,3,0
1158,sess_782974,drop_off,22-03-2024 00:05,mobile,organic,Germany,,,,0
1416,sess_740530,signup,31-01-2024 00:00,Mobile,,India,P2,1200,2,0
151,sess_451647,add_to_cart,06-02-2024 00:08,web,ads,USA,P2,1200,2,0
672,sess_151817,signup,27-02-2024 00:00,WEB,ads,Germany,,500,1,0
331,sess_491232,view_product,,,ads,,P1,500,2,0
1122,sess_252631,signup,12-02-2024 00:00,WEB,referral,,P3,300,2,0
1425,sess_300902,add_to_cart,22-01-2024 00:12,mobile,ads,india,P3,300,3,0
1338,sess_120005,signup,18-01-2024 00:00,WEB,referral,Germany,,1200,3,0
90,sess_900078,view_product,24-01-2024 00:05,mobile,referral,UK,P1,500,3,0
395,sess_814095,add_to_cart,29-01-2024 00:12,Mobile,,Germany,P1,500,1,0
821,sess_864591,purchase,21-03-2024 00:29,Mobile,organic,Germany,P2,-1200,2,-2400
1410,sess_396187,drop_off,05-03-2024 00:05,mobile,organic,india,,,,0
1481,sess_638698,view_product,23-01-2024 00:04,web,,India,P2,1200,3,0
1317,sess_246326,signup,22-02-2024 00:00,mobile,ads,India,,,1,0
677,sess_699198,view_product,13-01-2024 00:12,Mobile,referral,USA,P1,500,1,0
1432,sess_320576,add_to_cart,29-02-2024 00:15,,,USA,P1,500,3,0
1125,sess_267115,purchase,25-01-2024 00:24,,organic,U.S.A,P3,300,2,600
244,sess_966691,signup,19-02-2024 00:00,web,,Germany,P3,300,1,0
1352,sess_462301,drop_off,15-02-2024 00:05,,ads,Germany,,,,0
1429,sess_881709,signup,21-02-2024 00:00,Mobile,,Germany,P1,500,3,0
440,sess_265442,signup,08-02-2024 00:00,WEB,referral,UK,P2,1200,3,0
1213,sess_794630,signup,05-02-2024 00:00,,ads,U.S.A,P1,-500,3,0
452,sess_640992,drop_off,16-03-2024 00:05,mobile,referral,Germany,,,,0
393,sess_664273,drop_off,19-01-2024 00:42,WEB,ads,,,,,0
1479,sess_702383,purchase,24-03-2024 00:22,web,,,P2,1200,2,2400
841,sess_627249,drop_off,04-02-2024 00:05,mobile,organic,USA,,,,0
1239,sess_636388,view_product,25-01-2024 00:12,Mobile,referral,India,P3,300,3,0
263,sess_797471,purchase,06-01-2024 00:31,mobile,referral,Germany,P3,300,1,300
1093,sess_918515,view_product,16-03-2024 00:08,WEB,,India,P3,300,2,0
966,sess_967515,add_to_cart,01-03-2024 00:13,,referral,Germany,P3,300,1,0
643,sess_858617,purchase,07-03-2024 00:25,,,India,P3,,3,900
1380,sess_870027,signup,29-01-2024 00:00,Mobile,,UK,P3,300,1,0
739,sess_221717,add_to_cart,10-01-2024 00:19,mobile,organic,UK,P2,1200,3,0
1412,sess_336802,signup,15-02-2024 00:00,mobile,,Germany,P1,500,1,0
864,sess_875308,view_product,,web,,U.S.A,P3,300,2,0
972,sess_564740,view_product,08-03-2024 00:04,Mobile,organic,USA,P3,300,3,0
757,sess_241782,view_product,,,ads,Germany,P3,300,2,0
1075,sess_770316,purchase,10-03-2024 00:31,web,ads,U.S.A,,1200,2,2400
1361,sess_230778,drop_off,15-03-2024 00:26,mobile,,,,,,0
1136,sess_628447,signup,24-01-2024 00:00,Mobile,ads,USA,P1,500,1,0
663,sess_549064,signup,11-02-2024 00:00,mobile,ads,India,P2,1200,1,0
707,sess_882008,signup,15-02-2024 00:00,web,referral,Germany,P1,500,2,0
1201,sess_354779,signup,25-02-2024 00:00,mobile,,india,P3,300,1,0
666,sess_947008,purchase,20-01-2024 00:16,web,referral,Germany,P2,1200,1,1200
301,sess_567345,signup,07-02-2024 00:00,,referral,,P1,500,2,0
920,sess_130854,signup,25-01-2024 00:00,WEB,,India,,1200,1,0
848,sess_375669,view_product,20-01-2024 00:15,web,,,P2,1200,1,0
891,sess_947317,signup,29-02-2024 00:00,web,referral,,P3,300,3,0
542,sess_362036,purchase,06-02-2024 00:29,web,referral,,,,2,1000
1053,sess_156007,signup,07-01-2024 00:00,mobile,referral,India,P3,300,1,0
1353,sess_464966,drop_off,23-01-2024 00:13,web,referral,U.S.A,,,,0
511,sess_988392,view_product,18-03-2024 00:12,web,organic,india,P1,500,2,0
377,sess_524202,purchase,19-01-2024 00:30,web,organic,Germany,P1,500,2,1000
1025,sess_125963,view_product,15-02-2024 00:11,web,ads,USA,P2,1200,1,0
1175,sess_971117,signup,16-03-2024 00:00,web,,,P1,500,1,0
1315,sess_363541,signup,09-03-2024 00:00,mobile,ads,U.S.A,P3,,2,0
1430,sess_891418,drop_off,13-03-2024 00:05,WEB,referral,USA,,,,0
643,sess_978286,view_product,14-03-2024 00:09,web,,India,P1,-500,3,0
277,sess_946546,purchase,23-03-2024 00:22,web,organic,UK,P1,500,3,1500
1489,sess_854554,drop_off,01-03-2024 00:24,,referral,USA,,,,0
588,sess_343729,drop_off,02-01-2024 00:37,WEB,referral,India,,,,0
321,sess_392053,drop_off,18-03-2024 00:18,WEB,referral,Germany,,,,0
830,sess_773663,add_to_cart,15-02-2024 00:10,Mobile,,UK,P3,300,3,0
1365,sess_266765,signup,12-02-2024 00:00,web,ads,UK,P1,500,1,0
1309,sess_522935,signup,24-01-2024 00:00,WEB,ads,USA,P3,300,3,0
637,sess_808104,view_product,28-01-2024 00:10,WEB,referral,USA,P2,1200,3,0
369,sess_485948,drop_off,27-01-2024 00:18,mobile,ads,,,,,0
1481,sess_665697,signup,22-01-2024 00:00,mobile,referral,India,P2,1200,1,0
1279,sess_622861,drop_off,09-02-2024 00:24,,organic,,,,,0
1117,sess_336369,add_to_cart,14-02-2024 00:08,Mobile,referral,,P3,300,1,0
792,sess_267696,signup,18-01-2024 00:00,Mobile,ads,Germany,P2,-1200,2,0
948,sess_401301,add_to_cart,06-02-2024 00:14,,,USA,P3,300,3,0
209,sess_198907,drop_off,,mobile,organic,india,,,,0
1012,sess_148089,add_to_cart,07-02-2024 00:23,WEB,referral,U.S.A,P3,300,3,0
